scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050
"	GCAM-USA_updatedRef",WV,comm cooling,HFC23,1.55E-04,1.69E-04,1.72E-04,1.73E-04,1.72E-04,1.69E-04,1.70E-04,1.73E-04
"	GCAM-USA_updatedRef",WV,comm cooling,HFC32,3.82E-04,4.17E-04,4.25E-04,4.27E-04,4.26E-04,4.19E-04,4.20E-04,4.29E-04
"	GCAM-USA_updatedRef",WV,comm cooling,CH4,8.73E-06,8.60E-06,8.20E-06,7.53E-06,6.83E-06,6.28E-06,5.58E-06,5.60E-06
"	GCAM-USA_updatedRef",WV,comm cooling,N2O,9.24E-07,9.09E-07,8.67E-07,7.96E-07,7.24E-07,6.62E-07,5.60E-07,5.72E-07
"	GCAM-USA_updatedRef",WV,comm heating,CH4,5.43E-05,5.38E-05,5.65E-05,6.00E-05,6.50E-05,6.80E-05,6.95E-05,6.93E-05
"	GCAM-USA_updatedRef",WV,comm heating,N2O,0.00168668,0.00167178,0.00175522,0.00186548,0.00202044,0.00211878,0.00216348,0.00215752
"	GCAM-USA_updatedRef",WV,comm heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,comm heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,comm heating,CH4,0.005975,0.0052,0.00475,0.0042,0.00365,0.0032,0.0023625,0.0024125
"	GCAM-USA_updatedRef",WV,comm heating,N2O,6.41E-04,5.60E-04,5.10E-04,0.00045296,3.93E-04,3.43E-04,2.54E-04,2.59E-04
"	GCAM-USA_updatedRef",WV,comm heating,CH4,1.75E-04,1.93E-04,2.03E-04,1.92E-04,1.62E-04,1.21E-04,6.28E-05,4.15E-05
"	GCAM-USA_updatedRef",WV,comm heating,N2O,5.24E-04,5.81E-04,6.11E-04,5.75E-04,4.86E-04,3.64E-04,1.88E-04,1.25E-04
"	GCAM-USA_updatedRef",WV,comm hot water,CH4,0.0019025,0.00169,0.0014925,0.0012275,9.67E-04,7.88E-04,5.85E-04,6.20E-04
"	GCAM-USA_updatedRef",WV,comm hot water,N2O,2.04E-04,1.81E-04,1.60E-04,1.32E-04,1.04E-04,8.46E-05,6.29E-05,6.68E-05
"	GCAM-USA_updatedRef",WV,comm hot water,CH4,7.40E-06,7.55E-06,7.63E-06,6.93E-06,5.45E-06,3.75E-06,1.83E-06,1.20E-06
"	GCAM-USA_updatedRef",WV,comm hot water,N2O,2.22E-05,2.26E-05,2.29E-05,2.08E-05,1.64E-05,1.13E-05,5.48E-06,3.61E-06
"	GCAM-USA_updatedRef",WV,comm other,CH4,0.0020525,0.001755,0.0017675,0.001765,0.0017125,0.0016975,0.001715,0.0017275
"	GCAM-USA_updatedRef",WV,comm other,N2O,2.21E-04,1.89E-04,1.90E-04,1.90E-04,1.84E-04,1.82E-04,1.84E-04,1.86E-04
"	GCAM-USA_updatedRef",WV,comm other,CH4,6.28E-05,6.38E-05,7.28E-05,8.55E-05,1.07E-04,1.22E-04,1.29E-04,1.35E-04
"	GCAM-USA_updatedRef",WV,comm other,N2O,1.88E-04,1.91E-04,2.19E-04,2.57E-04,3.22E-04,3.67E-04,3.87E-04,4.05E-04
"	GCAM-USA_updatedRef",WV,gas to liquids,CH4,0,0,0,0,0,0.009325,0.032531475,0.058492225
"	GCAM-USA_updatedRef",WV,gas to liquids,N2O,0,0,0,0,0,0.0013857,0.0048276,0.0087016
"	GCAM-USA_updatedRef",WV,intermediate generation,CH4,0,1.78E-06,2.30E-06,3.20E-06,4.75E-06,6.68E-06,8.87E-06,1.24E-05
"	GCAM-USA_updatedRef",WV,intermediate generation,N2O,0,4.23E-06,5.48E-06,7.66E-06,1.13E-05,1.59E-05,2.12E-05,2.95E-05
"	GCAM-USA_updatedRef",WV,intermediate generation,CH4,7.95E-06,2.25E-06,3.20E-06,2.63E-06,2.22E-06,1.56E-06,1.04E-06,6.38E-07
"	GCAM-USA_updatedRef",WV,intermediate generation,N2O,1.14E-04,3.22E-05,4.62E-05,3.75E-05,3.19E-05,2.24E-05,1.49E-05,9.18E-06
"	GCAM-USA_updatedRef",WV,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,intermediate generation,CH4,0.0016125,0.0022975,0.002485,0.00275,0.00305,0.00335,0.003675,0.004175
"	GCAM-USA_updatedRef",WV,intermediate generation,N2O,0.005513,0.0069136,0.0072116,0.0077182,0.008195,0.0087314,0.0093274,0.0103108
"	GCAM-USA_updatedRef",WV,other industrial energy use,CH4,3.25E-05,3.27E-05,3.60E-05,3.88E-05,4.13E-05,4.33E-05,4.48E-05,4.60E-05
"	GCAM-USA_updatedRef",WV,other industrial energy use,N2O,0.00205918,0.00208302,0.00228864,0.00246446,0.00261644,0.00274756,0.00285186,0.0029204
"	GCAM-USA_updatedRef",WV,other industrial energy use,CH4,7.00E-05,7.08E-05,7.55E-05,7.95E-05,8.32E-05,8.63E-05,8.88E-05,9.00E-05
"	GCAM-USA_updatedRef",WV,other industrial energy use,N2O,0.0058408,0.0059004,0.0063176,0.0066454,0.0069434,0.0072116,0.0074202,0.0075096
"	GCAM-USA_updatedRef",WV,other industrial energy use,CH4,4.75E-04,4.80E-04,5.07E-04,5.33E-04,5.52E-04,5.70E-04,5.85E-04,5.90E-04
"	GCAM-USA_updatedRef",WV,other industrial energy use,N2O,0.00045296,4.56E-04,4.83E-04,5.07E-04,5.24E-04,5.42E-04,5.54E-04,5.60E-04
"	GCAM-USA_updatedRef",WV,other industrial energy use,CH4,4.75E-04,4.75E-04,5.30E-04,5.48E-04,5.60E-04,5.78E-04,5.95E-04,6.15E-04
"	GCAM-USA_updatedRef",WV,other industrial energy use,N2O,0.0037548,0.0037548,0.0042018,0.004321,0.0044402,0.0045594,0.0047084,0.0048574
"	GCAM-USA_updatedRef",WV,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,peak generation,CH4,0,7.05E-09,9.58E-09,2.20E-08,2.88E-08,3.43E-08,3.95E-08,5.53E-08
"	GCAM-USA_updatedRef",WV,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,peak generation,CH4,2.10E-05,1.62E-05,1.45E-05,8.65E-06,5.65E-06,4.50E-06,3.70E-06,2.28E-06
"	GCAM-USA_updatedRef",WV,peak generation,N2O,3.01E-04,2.31E-04,2.08E-04,1.24E-04,8.08E-05,6.44E-05,5.27E-05,3.28E-05
"	GCAM-USA_updatedRef",WV,resid clothes dryers,CH4,1.08E-04,1.10E-04,1.09E-04,1.08E-04,1.03E-04,1.07E-04,1.12E-04,1.16E-04
"	GCAM-USA_updatedRef",WV,resid clothes dryers,N2O,7.06E-06,7.21E-06,7.15E-06,7.06E-06,6.73E-06,7.03E-06,7.33E-06,7.60E-06
"	GCAM-USA_updatedRef",WV,resid cooking,CH4,4.53E-04,4.10E-04,3.60E-04,2.90E-04,2.32E-04,1.69E-04,1.73E-04,1.77E-04
"	GCAM-USA_updatedRef",WV,resid cooking,N2O,2.97E-05,2.68E-05,2.35E-05,1.90E-05,1.51E-05,1.10E-05,1.13E-05,1.16E-05
"	GCAM-USA_updatedRef",WV,resid cooking,CH4,7.23E-07,6.70E-07,6.10E-07,5.05E-07,4.00E-07,2.88E-07,2.83E-07,2.88E-07
"	GCAM-USA_updatedRef",WV,resid cooking,N2O,2.73E-05,2.53E-05,2.31E-05,1.90E-05,1.51E-05,1.08E-05,1.07E-05,1.08E-05
"	GCAM-USA_updatedRef",WV,resid cooling,HFC125,0.06545,0.07385,0.077,0.07875,0.0798,0.08015,0.08225,0.0861
"	GCAM-USA_updatedRef",WV,resid cooling,HFC134a,0.119834,0.13585,0.141427,0.14443,0.14586,0.14729,0.15158,0.1573
"	GCAM-USA_updatedRef",WV,resid cooling,HFC143a,0.090294,0.102363,0.106386,0.109068,0.110409,0.110409,0.113985,0.118902
"	GCAM-USA_updatedRef",WV,resid cooling,HFC23,2.83E-04,3.21E-04,3.34E-04,3.42E-04,3.46E-04,3.46E-04,3.57E-04,3.73E-04
"	GCAM-USA_updatedRef",WV,resid cooling,HFC32,6.98E-04,7.93E-04,8.27E-04,8.45E-04,8.55E-04,8.60E-04,8.84E-04,9.22E-04
"	GCAM-USA_updatedRef",WV,resid heating,CH4,0.01025,0.009325,0.008775,0.00795,0.006975,0.005925,0.004975,0.00425
"	GCAM-USA_updatedRef",WV,resid heating,N2O,0.0126948,0.0115624,0.010877,0.0098638,0.008642,0.0073308,0.0061686,0.0052448
"	GCAM-USA_updatedRef",WV,resid heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,resid heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,resid heating,CH4,0.016725,0.015075,0.013875,0.012175,0.0101,0.008025,0.006325,0.005075
"	GCAM-USA_updatedRef",WV,resid heating,N2O,0.00109366,9.86E-04,9.09E-04,7.96E-04,6.62E-04,5.24E-04,4.14E-04,3.34E-04
"	GCAM-USA_updatedRef",WV,resid heating,CH4,2.14E-05,1.97E-05,1.84E-05,1.63E-05,1.35E-05,1.07E-05,8.28E-06,6.50E-06
"	GCAM-USA_updatedRef",WV,resid heating,N2O,8.08E-04,7.42E-04,6.94E-04,6.14E-04,5.13E-04,4.05E-04,3.13E-04,2.46E-04
"	GCAM-USA_updatedRef",WV,resid hot water,CH4,0.003325,0.002925,0.002675,0.0023975,0.001895,0.00196,0.0020225,0.0020625
"	GCAM-USA_updatedRef",WV,resid hot water,N2O,2.18E-04,1.91E-04,1.75E-04,1.57E-04,1.24E-04,1.28E-04,1.32E-04,1.35E-04
"	GCAM-USA_updatedRef",WV,resid hot water,CH4,2.22E-06,2.25E-06,2.53E-06,2.75E-06,3.15E-06,3.58E-06,4.10E-06,4.82E-06
"	GCAM-USA_updatedRef",WV,resid hot water,N2O,8.37E-05,8.49E-05,9.51E-05,1.04E-04,1.19E-04,1.35E-04,1.55E-04,1.82E-04
"	GCAM-USA_updatedRef",WV,resid other,CH4,5.18E-04,3.58E-04,3.75E-04,3.88E-04,4.18E-04,4.48E-04,4.68E-04,4.83E-04
"	GCAM-USA_updatedRef",WV,resid other,N2O,3.40E-05,2.34E-05,2.45E-05,2.54E-05,2.73E-05,2.94E-05,3.04E-05,3.16E-05
"	GCAM-USA_updatedRef",WV,resid other,CH4,1.28E-06,1.01E-06,1.08E-06,1.01E-06,1.04E-06,1.10E-06,1.15E-06,1.21E-06
"	GCAM-USA_updatedRef",WV,resid other,N2O,4.83E-05,3.81E-05,4.05E-05,3.81E-05,3.93E-05,4.17E-05,4.32E-05,4.56E-05
"	GCAM-USA_updatedRef",WV,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WV,subpeak generation,CH4,2.83E-04,2.42E-04,2.21E-04,1.94E-04,1.61E-04,1.26E-04,9.35E-05,6.60E-05
"	GCAM-USA_updatedRef",WV,subpeak generation,N2O,9.69E-04,8.28E-04,7.57E-04,6.62E-04,5.48E-04,4.29E-04,3.16E-04,2.23E-04
"	GCAM-USA_updatedRef",WV,subpeak generation,CH4,0.00125,0.00113,0.0010675,9.67E-04,8.45E-04,7.18E-04,6.15E-04,5.30E-04
"	GCAM-USA_updatedRef",WV,subpeak generation,N2O,0.0042912,0.003874,0.0036654,0.0033078,0.0028906,0.00246148,0.00210984,0.0018178
"	GCAM-USA_updatedRef",WV,subpeak generation,CH4,2.10E-05,1.73E-05,1.53E-05,9.88E-06,6.75E-06,5.38E-06,4.33E-06,2.72E-06
"	GCAM-USA_updatedRef",WV,subpeak generation,N2O,3.01E-04,2.48E-04,2.19E-04,1.42E-04,9.69E-05,7.72E-05,6.20E-05,3.90E-05
"	GCAM-USA_updatedRef",WV,trn_aviation_intl,N2O,2.44E-04,2.31E-04,2.46E-04,2.37E-04,2.33E-04,2.46E-04,2.59E-04,2.73E-04
"	GCAM-USA_updatedRef",WV,trn_freight,CH4,5.15E-04,5.15E-04,4.85E-04,3.75E-04,2.31E-04,1.71E-04,1.63E-04,1.68E-04
"	GCAM-USA_updatedRef",WV,trn_freight,N2O,0.0019072,0.0019072,0.00179694,0.00138868,8.55E-04,6.35E-04,6.02E-04,6.20E-04
"	GCAM-USA_updatedRef",WV,trn_freight_road,CH4,0.004425,0.003725,0.003425,0.003025,0.002875,0.0029,0.00295,0.00295
"	GCAM-USA_updatedRef",WV,trn_freight_road,N2O,0.044104,0.03725,0.03427,0.030098,0.0288166,0.0289656,0.0293828,0.0294424
"	GCAM-USA_updatedRef",WV,trn_freight_road,CH4,0.0010425,0.0011825,0.00111,9.13E-04,5.90E-04,4.68E-04,4.00E-04,3.58E-04
"	GCAM-USA_updatedRef",WV,trn_freight_road,N2O,0.01043,0.0118306,0.0110856,0.0091188,0.0059004,0.0046786,0.0039932,0.003576
"	GCAM-USA_updatedRef",WV,trn_freight_road,CH4,0.003,0.003725,0.0038,0.0034,0.0027,0.00232,0.002025,0.001785
"	GCAM-USA_updatedRef",WV,trn_freight_road,N2O,0.030098,0.03725,0.038144,0.033972,0.026969,0.0231844,0.0202342,0.0178502
"	GCAM-USA_updatedRef",WV,trn_pass,N2O,5.33E-04,5.39E-04,6.20E-04,6.08E-04,5.93E-04,6.20E-04,6.35E-04,6.26E-04
"	GCAM-USA_updatedRef",WV,trn_pass,CH4,2.20E-05,2.05E-05,2.38E-05,2.45E-05,2.55E-05,2.68E-05,2.80E-05,2.93E-05
"	GCAM-USA_updatedRef",WV,trn_pass,N2O,8.14E-05,7.57E-05,8.82E-05,9.06E-05,9.45E-05,9.86E-05,1.03E-04,1.08E-04
"	GCAM-USA_updatedRef",WV,trn_pass_road,CH4,2.95E-04,3.85E-04,3.98E-04,2.97E-04,2.29E-04,1.83E-04,1.50E-04,1.29E-04
"	GCAM-USA_updatedRef",WV,trn_pass_road,N2O,0.0031588,0.0041124,0.0042614,0.0031886,0.00245254,0.00195488,0.00160622,0.00137378
"	GCAM-USA_updatedRef",WV,trn_pass_road_LDV,CH4,4.33E-05,3.68E-05,2.58E-05,1.95E-05,2.07E-05,2.23E-05,2.38E-05,2.55E-05
"	GCAM-USA_updatedRef",WV,trn_pass_road_LDV,N2O,2.66E-04,0.00022648,1.58E-04,1.20E-04,1.28E-04,1.37E-04,1.47E-04,1.56E-04
"	GCAM-USA_updatedRef",WV,trn_pass_road_LDV_4W,CH4,0.006525,0.0053,0.00455,0.003375,0.0025,0.001865,0.001855,0.0018675
"	GCAM-USA_updatedRef",WV,trn_pass_road_LDV_4W,N2O,0.0119498,0.0097446,0.008344,0.0061984,0.0045892,0.003427,0.0033972,0.003427
"	GCAM-USA_updatedRef",WV,trn_pass_road_LDV_4W,CH4,0.006225,0.005175,0.004475,0.003325,0.002525,0.0020075,0.002,0.0020175
"	GCAM-USA_updatedRef",WV,trn_pass_road_LDV_4W,N2O,0.0114432,0.0095062,0.0082248,0.0061388,0.0046488,0.0036952,0.0036654,0.0036952
"	GCAM-USA_updatedRef",WY,base load generation,CH4,0,2.06E-06,1.04E-06,2.29E-06,4.13E-06,5.25E-06,7.18E-06,1.25E-05
"	GCAM-USA_updatedRef",WY,base load generation,N2O,0,4.92E-06,2.47E-06,5.45E-06,9.83E-06,1.25E-05,1.71E-05,2.98E-05
"	GCAM-USA_updatedRef",WY,base load generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,base load generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,base load generation,CH4,0,7.28E-04,8.53E-04,0.0012025,0.0016125,0.00202,0.002525,0.003275
"	GCAM-USA_updatedRef",WY,base load generation,N2O,0,0.00173734,0.00203236,0.00286974,0.0038442,0.0048276,0.0059898,0.0078076
"	GCAM-USA_updatedRef",WY,base load generation,CH4,8.45E-07,5.18E-08,5.88E-08,2.04E-08,1.16E-08,7.40E-09,4.75E-09,3.88E-09
"	GCAM-USA_updatedRef",WY,base load generation,N2O,1.21E-05,7.42E-07,8.43E-07,2.93E-07,1.67E-07,1.06E-07,6.82E-08,5.54E-08
"	GCAM-USA_updatedRef",WY,biomass liquids,CH4,0,0,0,0,0,3.10E-06,8.63E-06,1.35E-05
"	GCAM-USA_updatedRef",WY,biomass liquids,N2O,2.02E-05,1.91E-05,1.91E-05,1.72E-05,1.48E-05,2.23E-05,3.58E-05,4.68E-05
"	GCAM-USA_updatedRef",WY,comm cooking,CH4,7.38E-04,7.23E-04,7.15E-04,7.58E-04,7.95E-04,8.40E-04,8.78E-04,9.28E-04
"	GCAM-USA_updatedRef",WY,comm cooking,N2O,7.93E-05,7.78E-05,7.66E-05,8.14E-05,8.52E-05,9.03E-05,9.42E-05,9.95E-05
"	GCAM-USA_updatedRef",WY,comm cooling,HFC125,0.010465,0.010815,0.010955,0.0119,0.01281,0.013405,0.01414,0.01498
"	GCAM-USA_updatedRef",WY,comm cooling,HFC134a,0.019182306,0.019837644,0.020079232,0.021861687,0.023505575,0.024586283,0.025941098,0.027486533
"	GCAM-USA_updatedRef",WY,comm cooling,HFC143a,0.0144381,0.0149745,0.0151533,0.0164943,0.0177012,0.0185505,0.0195339,0.0206961
"	GCAM-USA_updatedRef",WY,comm cooling,HFC23,4.53E-05,4.69E-05,4.75E-05,5.17E-05,5.55E-05,5.82E-05,6.13E-05,6.50E-05
"	GCAM-USA_updatedRef",WY,comm cooling,HFC32,1.12E-04,1.16E-04,1.17E-04,1.28E-04,1.37E-04,1.43E-04,1.52E-04,1.61E-04
"	GCAM-USA_updatedRef",WY,comm cooling,CH4,2.16E-06,2.10E-06,2.02E-06,2.02E-06,2.01E-06,2.00E-06,1.94E-06,2.01E-06
"	GCAM-USA_updatedRef",WY,comm cooling,N2O,2.38E-07,2.31E-07,1.96E-07,1.97E-07,1.72E-07,1.84E-07,1.95E-07,1.93E-07
"	GCAM-USA_updatedRef",WY,comm heating,CH4,2.39E-05,2.32E-05,2.45E-05,2.95E-05,3.55E-05,3.98E-05,4.30E-05,4.43E-05
"	GCAM-USA_updatedRef",WY,comm heating,N2O,7.42E-04,7.21E-04,7.63E-04,9.18E-04,0.0011026,0.0012367,0.00133504,0.00137378
"	GCAM-USA_updatedRef",WY,comm heating,CH4,7.15E-06,5.50E-06,4.63E-06,3.58E-06,2.53E-06,1.63E-06,0,0
"	GCAM-USA_updatedRef",WY,comm heating,N2O,1.01E-04,7.84E-05,6.56E-05,5.07E-05,3.58E-05,2.31E-05,0,0
"	GCAM-USA_updatedRef",WY,comm heating,CH4,0.0031,0.002675,0.002445,0.0022925,0.0021375,0.0020175,0.0016975,0.001795
"	GCAM-USA_updatedRef",WY,comm heating,N2O,3.34E-04,2.87E-04,2.63E-04,2.46E-04,2.30E-04,2.17E-04,1.82E-04,1.93E-04
"	GCAM-USA_updatedRef",WY,comm heating,CH4,7.63E-05,8.20E-05,8.73E-05,8.90E-05,7.90E-05,6.23E-05,3.65E-05,2.60E-05
"	GCAM-USA_updatedRef",WY,comm heating,N2O,2.29E-04,2.47E-04,2.62E-04,2.67E-04,2.38E-04,1.87E-04,1.09E-04,7.81E-05
"	GCAM-USA_updatedRef",WY,comm hot water,CH4,0.001115,9.87E-04,8.78E-04,7.70E-04,6.83E-04,6.45E-04,5.95E-04,6.63E-04
"	GCAM-USA_updatedRef",WY,comm hot water,N2O,1.20E-04,1.06E-04,9.42E-05,8.25E-05,7.33E-05,6.91E-05,6.38E-05,7.12E-05
"	GCAM-USA_updatedRef",WY,comm hot water,CH4,3.00E-05,3.05E-05,3.13E-05,3.10E-05,2.62E-05,1.89E-05,9.55E-06,5.40E-06
"	GCAM-USA_updatedRef",WY,comm hot water,N2O,9.03E-05,9.15E-05,9.42E-05,9.36E-05,7.90E-05,5.66E-05,2.87E-05,1.62E-05
"	GCAM-USA_updatedRef",WY,comm other,CH4,0.00102,8.80E-04,8.98E-04,0.001015,0.00111,0.0011975,0.00127,0.0013275
"	GCAM-USA_updatedRef",WY,comm other,N2O,1.09E-04,9.45E-05,9.66E-05,1.09E-04,1.19E-04,1.28E-04,1.36E-04,1.43E-04
"	GCAM-USA_updatedRef",WY,comm other,CH4,6.73E-05,6.65E-05,7.05E-05,7.58E-05,8.55E-05,9.48E-05,1.02E-04,1.09E-04
"	GCAM-USA_updatedRef",WY,comm other,N2O,2.02E-04,2.00E-04,2.12E-04,2.28E-04,2.57E-04,2.85E-04,3.07E-04,3.28E-04
"	GCAM-USA_updatedRef",WY,gas to liquids,CH4,0,0,0,0,0,0.0086,0.030032425,0.0539989
"	GCAM-USA_updatedRef",WY,gas to liquids,N2O,0,0,0,0,0,0.00127842,0.00447,0.0080162
"	GCAM-USA_updatedRef",WY,intermediate generation,CH4,0,1.02E-06,1.24E-06,1.87E-06,2.93E-06,4.15E-06,5.38E-06,7.25E-06
"	GCAM-USA_updatedRef",WY,intermediate generation,N2O,0,2.43E-06,2.94E-06,4.44E-06,6.97E-06,9.86E-06,1.28E-05,1.73E-05
"	GCAM-USA_updatedRef",WY,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,intermediate generation,CH4,1.96E-04,7.78E-04,9.67E-04,0.0013175,0.0017075,0.0021125,0.0024875,0.002925
"	GCAM-USA_updatedRef",WY,intermediate generation,N2O,6.71E-04,0.00202938,0.00246744,0.003278,0.004172,0.0051256,0.0059898,0.0070328
"	GCAM-USA_updatedRef",WY,intermediate generation,CH4,3.38E-06,1.72E-06,1.56E-06,6.30E-07,3.45E-07,2.38E-07,1.73E-07,1.32E-07
"	GCAM-USA_updatedRef",WY,intermediate generation,N2O,4.86E-05,2.46E-05,2.23E-05,9.03E-06,4.95E-06,3.43E-06,2.49E-06,1.89E-06
"	GCAM-USA_updatedRef",WY,other industrial energy use,CH4,3.30E-06,3.15E-06,3.43E-06,3.73E-06,4.03E-06,4.28E-06,4.50E-06,4.70E-06
"	GCAM-USA_updatedRef",WY,other industrial energy use,N2O,2.10E-04,2.01E-04,2.18E-04,2.37E-04,2.56E-04,2.73E-04,2.87E-04,2.98E-04
"	GCAM-USA_updatedRef",WY,other industrial energy use,CH4,5.00E-05,4.80E-05,5.15E-05,5.45E-05,5.77E-05,6.08E-05,6.32E-05,6.50E-05
"	GCAM-USA_updatedRef",WY,other industrial energy use,N2O,0.004172,0.0039932,0.0042912,0.0045594,0.0048276,0.005066,0.0052746,0.0054236
"	GCAM-USA_updatedRef",WY,other industrial energy use,CH4,4.00E-04,3.83E-04,4.10E-04,4.30E-04,4.50E-04,4.70E-04,4.85E-04,4.95E-04
"	GCAM-USA_updatedRef",WY,other industrial energy use,N2O,3.78E-04,3.64E-04,3.90E-04,4.08E-04,4.29E-04,4.47E-04,4.62E-04,4.71E-04
"	GCAM-USA_updatedRef",WY,other industrial energy use,CH4,5.05E-04,4.70E-04,5.13E-04,5.25E-04,5.40E-04,5.60E-04,5.83E-04,6.15E-04
"	GCAM-USA_updatedRef",WY,other industrial energy use,N2O,0.0039932,0.0036952,0.0040528,0.0041422,0.0042614,0.0044104,0.0045892,0.0048574
"	GCAM-USA_updatedRef",WY,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,peak generation,CH4,3.28E-06,2.80E-06,2.55E-06,2.22E-06,1.84E-06,1.43E-06,1.05E-06,7.28E-07
"	GCAM-USA_updatedRef",WY,peak generation,N2O,1.12E-05,9.54E-06,8.70E-06,7.60E-06,6.29E-06,4.89E-06,3.58E-06,2.49E-06
"	GCAM-USA_updatedRef",WY,peak generation,CH4,3.88E-05,3.33E-05,3.00E-05,2.58E-05,2.09E-05,1.64E-05,1.22E-05,8.55E-06
"	GCAM-USA_updatedRef",WY,peak generation,N2O,1.33E-04,1.14E-04,1.03E-04,8.82E-05,7.15E-05,5.60E-05,4.17E-05,2.92E-05
"	GCAM-USA_updatedRef",WY,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,resid clothes dryers,CH4,3.10E-05,3.03E-05,2.98E-05,3.00E-05,2.98E-05,3.18E-05,3.35E-05,3.53E-05
"	GCAM-USA_updatedRef",WY,resid clothes dryers,N2O,2.03E-06,1.99E-06,1.94E-06,1.97E-06,1.95E-06,2.07E-06,2.19E-06,2.31E-06
"	GCAM-USA_updatedRef",WY,resid cooking,CH4,1.30E-04,1.17E-04,1.02E-04,8.40E-05,6.85E-05,5.20E-05,5.38E-05,5.55E-05
"	GCAM-USA_updatedRef",WY,resid cooking,N2O,8.52E-06,7.63E-06,6.68E-06,5.48E-06,4.47E-06,3.40E-06,3.52E-06,3.64E-06
"	GCAM-USA_updatedRef",WY,resid cooking,CH4,7.78E-07,7.13E-07,6.48E-07,5.43E-07,4.43E-07,3.30E-07,3.30E-07,3.38E-07
"	GCAM-USA_updatedRef",WY,resid cooking,N2O,2.94E-05,2.69E-05,2.45E-05,2.05E-05,1.67E-05,1.25E-05,1.24E-05,1.27E-05
"	GCAM-USA_updatedRef",WY,resid cooling,HFC125,0.011585,0.01218,0.012285,0.012705,0.013125,0.01337,0.01393,0.01477
"	GCAM-USA_updatedRef",WY,resid cooling,HFC134a,0.021260096,0.022361882,0.022513906,0.023306583,0.024054473,0.02450723,0.025562606,0.027104955
"	GCAM-USA_updatedRef",WY,resid cooling,HFC143a,0.0160473,0.0168519,0.016986,0.0175671,0.0181482,0.0184611,0.0192657,0.0204279
"	GCAM-USA_updatedRef",WY,resid cooling,HFC23,5.03E-05,5.28E-05,5.33E-05,5.51E-05,5.68E-05,5.79E-05,6.04E-05,6.41E-05
"	GCAM-USA_updatedRef",WY,resid cooling,HFC32,1.24E-04,1.31E-04,1.32E-04,1.36E-04,1.41E-04,1.43E-04,1.49E-04,1.58E-04
"	GCAM-USA_updatedRef",WY,resid heating,CH4,0.0045,0.004225,0.004075,0.003975,0.003825,0.003625,0.003425,0.00325
"	GCAM-USA_updatedRef",WY,resid heating,N2O,0.0055726,0.0052448,0.005066,0.004917,0.0047382,0.0044998,0.0042614,0.004023
"	GCAM-USA_updatedRef",WY,resid heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,resid heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",WY,resid heating,CH4,0.007225,0.006675,0.00625,0.0057,0.00505,0.004375,0.00385,0.0035
"	GCAM-USA_updatedRef",WY,resid heating,N2O,4.74E-04,4.35E-04,4.08E-04,3.73E-04,3.31E-04,2.86E-04,2.52E-04,2.29E-04
"	GCAM-USA_updatedRef",WY,resid heating,CH4,6.65E-06,6.28E-06,5.93E-06,5.35E-06,4.50E-06,3.53E-06,2.58E-06,1.77E-06
"	GCAM-USA_updatedRef",WY,resid heating,N2O,2.51E-04,2.37E-04,2.24E-04,2.02E-04,1.70E-04,1.33E-04,9.74E-05,6.68E-05
"	GCAM-USA_updatedRef",WY,resid hot water,CH4,0.001925,0.0018025,0.00174,0.00172,0.0016375,0.00173,0.0018175,0.0019025
