scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050,Units
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,comm cooking,CO2,0.0564045,0.05624292,0.05128901,0.04679722,0.03750623,0.03097674,0.024360246,0.02087995,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,comm cooling,CO2,8.61E-04,8.65E-04,8.41E-04,8.27E-04,7.83E-04,7.49E-04,6.97E-04,6.71E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,comm heating,CO2,0.4893133,0.44948785,0.40511229,0.35726167,0.28076775,0.208734272,0.089709399,0.065854762,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,comm hot water,CO2,0.2046568,0.20330292,0.19053666,0.17973934,0.14751249,0.12021178,0.088611323,0.075183082,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,comm other,CO2,0.1621426,0.1544297,0.1753955,0.2237666,0.2739504,0.3081043,0.3118847,0.2707087,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,gas to liquids,CO2,0,0,0,0,1.75E-06,2.96E-06,1.06E-05,3.25E-05,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,intermediate generation,CO2,1.928585845,1.625925915,1.350466023,1.313828555,1.150040593,1.121632928,1.114580404,0.827450587,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,oil refining,CO2,0.486895,0.451302,0.404185,0.341543,0.27015162,0.235756144,0.210692256,0.142897916,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,other industrial energy use,CO2,3.9149505,3.936758809,4.164331416,4.392098493,4.372213506,4.403125352,4.367578742,3.403482644,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,peak generation,CO2,0.013966651,0.012026838,0.007892779,0.006398818,0.003528312,0.002569316,0.001811516,6.55E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,process heat cement,CO2,0.15734686,0.161325057,0.142320193,0.155363826,0.143437194,0.138346088,0.138304201,0.13365199,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,process heat dac,CO2,0,0,2.01E-06,9.83E-06,0.00517726,0.0390236,0.103669,0.104595,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,regional biomass,CO2,-1.34562,-1.33042,-1.47256,-1.6285,-1.90577,-2.12718,-2.41662,-2.80863,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,regional biomassOil,CO2,-0.0345041,-0.0327256,-0.0286503,-0.0231927,-0.0263374,-0.0196884,-0.020658,-0.0320693,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,regional corn for ethanol,CO2,-0.398903,-0.375182,-0.330728,-0.267907,-0.298342,-0.211207,-0.138248,-0.110808,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,resid clothes dryers,CO2,0.0104484,0.01074044,0.01051839,0.01067801,0.00962952,0.00953017,0.00947875,0.00877542,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,resid cooking,CO2,0.04601538,0.044528776,0.042027885,0.038463416,0.032940177,0.026210787,0.024987386,0.022145557,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,resid heating,CO2,0.8406739,0.75042833,0.687943767,0.600179019,0.482320453,0.360304138,0.25441134,0.17071285,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,resid hot water,CO2,0.204206822,0.182723272,0.172815905,0.163544502,0.125115561,0.120966979,0.116912877,0.101419917,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,resid other,CO2,0.05393188,0.04006008,0.04542519,0.04747781,0.04699748,0.04910119,0.04990402,0.04314127,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,subpeak generation,CO2,0.094277337,0.086235353,0.061585507,0.050545877,0.030559142,0.023728119,0.018754887,0.009073466,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,trn_aviation_intl,CO2,0.276757,0.256934,0.257593,0.252694,0.243155,0.256026,0.266623,0.263531,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,trn_freight,CO2,0.23484002,0.232108648,0.212384668,0.18468795,0.14143353,0.126170178,0.121311343,0.104614583,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,trn_freight_road,CO2,3.539939,3.6914723,3.07935327,2.47930739,1.639902381,1.18433223,0.75935415,0.2686047,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,trn_pass,CO2,1.0675124,1.00953049,1.00261337,0.98883761,0.88799381,0.8824739,0.7940293,0.4812141,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,trn_pass_road,CO2,0.14200333,0.17322142,0.18808388,0.13252823,0.091552867,0.05946042,0.041014946,0.031426857,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,trn_pass_road_LDV,CO2,0.0231473,0.0171955,0.0039029,0.002042,0.00205353,0.0021561,0.0022186,0.00211871,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,trn_pass_road_LDV_4W,CO2,6.57698484,5.54612653,4.38308637,2.74191066,1.543594869,0.68502688,0.5528046,0.43211516,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TN,trn_shipping_intl,CO2,0.00446245,0.004518443,0.004075733,0.00394667,0.00360968,0.00356913,0.003344474,0.001883855,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,H2 central production,CO2,0,0,0.054422026,0.112252377,0.104348032,0.121276204,0.142576894,0.208019287,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,H2 wholesale dispensing,CO2,0,0,0.215408,0.552327,0.834633,1.116793,1.351617,1.40673,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,N fertilizer,CO2,0.293115,0.3020756,0.314700494,0.299772867,0.221419544,0.134864654,0.091034827,0.062363646,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,airCO2,CO2,0,0,-0.00149335,-0.00758192,-4.07683,-31.219,-83.3195,-83.639,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,base load generation,CO2,41.158807,26.06131476,17.1933757,16.64616229,7.482391096,5.23771954,3.998741282,2.469870134,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,biomass liquids,CO2,0.2196624,0.2074051,0.1822647,0.1475911,0.52369233,0.628341368,0.99037299,1.382563212,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,cement,CO2,0.983292,0.954754,0.823727,0.86823938,0.58077583,0.3276273,0.21730609,0.161800216,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,coal to liquids,CO2,0,0,0,0,4.71E-05,7.74E-05,2.57E-04,5.75E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,comm cooking,CO2,0.1968883,0.1946721,0.17431442,0.15807114,0.1247169,0.10141052,0.07768855,0.065385975,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,comm cooling,CO2,0.070006,0.070783,0.06945539,0.06935816,0.06696828,0.06470931,0.06068682,0.05752766,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,comm heating,CO2,1.00800044,0.92557483,0.82173798,0.71864502,0.55911534,0.410825742,0.16661381,0.120051309,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,comm hot water,CO2,0.4488856,0.4400616,0.40216853,0.36858948,0.29275221,0.22984008,0.156792122,0.128873756,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,comm other,CO2,1.34092,1.313185,1.35313,1.473321,1.568508,1.647665,1.628943,1.423098,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,gas to liquids,CO2,0,0,0,0,0.00438103,0.00740763,0.0265373,0.08126134,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,intermediate generation,CO2,17.17522715,14.41631369,12.48165732,10.71096197,6.589492381,5.647281271,5.671625952,3.125110497,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,oil refining,CO2,13.841,12.8469,11.5052,9.72251,7.7871975,6.7892354,6.0253224,4.0713502,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,other industrial energy use,CO2,37.7680014,36.7095163,38.79550555,41.16304818,42.5018532,43.85808458,44.1129011,39.36870477,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,other industrial feedstocks,CO2,3.40031,2.16881,0.712427,0.810491,0.371578,0.368873,0.417634,0.323405,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,peak generation,CO2,0.23466259,0.200739149,0.132675525,0.099035526,0.041818543,0.027392865,0.019715277,0.005039439,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,process heat cement,CO2,0.80582596,0.786226465,0.67538891,0.733742482,0.676858191,0.649459398,0.650351338,0.630592792,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,process heat dac,CO2,0,0,2.95E-05,1.40E-04,0.0701583,0.49401,1.19861,1.20567,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,regional biomass,CO2,-1.69374,-1.45196,-1.7409,-2.05464,-5.01653,-6.73289,-10.5877,-19.7212,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,regional biomassOil,CO2,-0.975967,-0.925666,-0.81039,-0.656018,-0.728384,-0.520882,-0.417954,-0.498271,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,regional corn for ethanol,CO2,-0.654781,-0.616971,-0.543127,-0.439869,-0.517707,-0.393804,-0.376435,-0.5406,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,resid clothes dryers,CO2,0.0347247,0.035994,0.03586722,0.03706205,0.03422446,0.03365761,0.03323437,0.03042398,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,resid cooking,CO2,0.1650283,0.16180669,0.15480602,0.14410376,0.125949906,0.102488104,0.096412432,0.083918213,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,resid heating,CO2,1.78617602,1.60745659,1.4703795,1.27952705,1.02738697,0.76597454,0.539401409,0.361484234,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,resid hot water,CO2,1.01086254,0.9597092,0.92821133,0.89838995,0.725884446,0.689950445,0.65404435,0.55895191,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,resid other,CO2,0.2007144,0.1689572,0.1834085,0.1886841,0.1888072,0.1946976,0.1924187,0.1637399,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,subpeak generation,CO2,0.83831935,0.732041446,0.523168305,0.39848408,0.192850857,0.1421549,0.148675443,0.056134475,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,trn_aviation_intl,CO2,1.83328,1.65059,1.63862,1.58883,1.52938,1.60169,1.66159,1.63723,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,trn_freight,CO2,3.03165,3.2104792,2.6112246,2.369143,1.903149,1.719624,1.405605,0.7014509,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,trn_freight_road,CO2,19.35896,19.117338,16.2671621,12.9852175,8.60827982,6.09787519,3.71553666,1.21709277,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,trn_pass,CO2,7.0598103,6.4534235,6.3367718,6.1722732,5.5225304,5.4036584,4.7252742,2.6937351,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,trn_pass_road,CO2,0.8104642,1.0098687,1.1053339,0.7954646,0.55200365,0.36016011,0.24800524,0.19071749,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,trn_pass_road_LDV,CO2,0.0975765,0.0689058,0.0139501,0.00725921,0.007285,0.00755879,0.00769488,0.00728724,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,trn_pass_road_LDV_4W,CO2,27.7242121,23.0432088,18.0261009,11.09473149,6.10599221,2.5468207,2.0561863,1.585158,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",TX,trn_shipping_intl,CO2,7.28562,7.265474,6.519873,6.28436,5.7439,5.64979,5.19284,2.594783,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",USA,backup_electricity,CO2,0,0.526265,2.29687,5.97714,15.1242,21.9415,28.5157,37.9214,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",USA,csp_backup,CO2,0,0.00701581,0.0366587,0.136057,0.597221,1.06148,1.75042,2.68262,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",USA,gas pipeline,CO2,9.31427,10.9826,11.1608,11.5709,10.4443,11.0898,12.8229,12.2602,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",USA,gas processing,CO2,-1.14038,-5.57417,-29.2246,-37.3607,-32.3891,-35.381,-31.1823,-6.90003,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,H2 central production,CO2,0,0,0.005696446,0.011506012,0.009828934,0.010850324,0.011497988,0.012118951,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,H2 wholesale dispensing,CO2,0,0,0.0174038,0.0438683,0.0636338,0.08210233,0.0924476,0.0792304,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,airCO2,CO2,0,0,-7.62E-05,-4.08E-04,-0.267968,-2.26536,-6.69337,-6.67522,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,base load generation,CO2,2.098997953,0.790046269,0.376648978,0.388846373,0.224444088,0.200913816,0.226512827,0.172628822,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,biomass liquids,CO2,0.00173759,0.00164802,0.00144279,0.00116796,0.018623762,0.025595739,0.044624533,0.063502514,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,cement,CO2,0.0930685,0.09529292,0.08479761,0.089115166,0.061775872,0.036898298,0.025209096,0.018499554,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,coal to liquids,CO2,0,0,0,0,2.29E-05,3.67E-05,1.24E-04,2.61E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,comm cooking,CO2,0.0475944,0.05108966,0.04872378,0.04870437,0.04286028,0.0389354,0.034343677,0.030389354,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,comm cooling,CO2,4.69E-04,4.94E-04,4.91E-04,4.87E-04,4.60E-04,4.32E-04,3.88E-04,3.65E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,comm heating,CO2,0.3354899,0.32816464,0.3027989,0.28049564,0.22963158,0.180371618,0.100002959,0.077139042,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,comm hot water,CO2,0.0910237,0.09606634,0.09289899,0.09096981,0.07745541,0.064669723,0.049470908,0.041732026,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,comm other,CO2,0.1085839,0.1103801,0.1149277,0.1331802,0.1457726,0.1587172,0.1614599,0.1427968,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,gas to liquids,CO2,0,0,0,0,1.76E-04,2.97E-04,0.001064144,0.00325858,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,intermediate generation,CO2,7.23988665,4.03235771,2.835126858,2.481449952,1.915233897,1.724085113,1.649246017,0.997014337,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,oil refining,CO2,0.463941,0.429787,0.385151,0.32547,0.25837476,0.225553995,0.201225432,0.136580746,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,other industrial energy use,CO2,1.2158645,1.229186387,1.253940156,1.291897828,1.268540033,1.252527152,1.20855829,0.887932969,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,peak generation,CO2,0.01722253,0.014747663,0.009433395,0.007222516,0.002591557,0.00145652,8.74E-04,2.27E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,process heat cement,CO2,0.076271413,0.078318733,0.069326984,0.075726663,0.070655586,0.068374008,0.068588373,0.066606791,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,process heat dac,CO2,0,0,1.50E-06,7.47E-06,0.004529,0.0343919,0.0891502,0.0899137,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,regional biomass,CO2,-0.105864,-0.0843371,-0.108982,-0.124397,-0.287596,-0.385957,-0.599795,-1.09319,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,regional biomassOil,CO2,-0.0246456,-0.0233753,-0.0204643,-0.0165661,-0.0187359,-0.0139012,-0.0140516,-0.0212253,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,regional corn for ethanol,CO2,0,0,0,0,-0.00159367,-0.00266457,-0.00813691,-0.0191313,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,resid clothes dryers,CO2,0.00332848,0.00348526,0.003413376,0.003392592,0.00295019,0.00280446,0.00272224,0.002470106,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,resid cooking,CO2,0.0151702,0.014897972,0.01395373,0.012507483,0.010333527,0.007681185,0.007044832,0.00606713,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,resid heating,CO2,0.64540102,0.606878575,0.567886083,0.512905824,0.425002042,0.329565297,0.244291136,0.172448123,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,resid hot water,CO2,0.212774342,0.212283124,0.207937385,0.204110238,0.170890341,0.163634606,0.158165575,0.140852126,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,resid other,CO2,0.01809236,0.01433697,0.0144231,0.01490429,0.01400917,0.01434602,0.01431188,0.01219176,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,subpeak generation,CO2,0.091005,0.081375121,0.058737451,0.046318107,0.020100597,0.012509429,0.009724819,0.00366424,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,trn_aviation_intl,CO2,0.143792,0.134066,0.135367,0.132956,0.128905,0.135667,0.141234,0.139079,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,trn_freight,CO2,0.100774,0.100144,0.0910567,0.07938401,0.0613932,0.0544785,0.0516279,0.0440174,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,trn_freight_road,CO2,1.526028,1.60193,1.31527212,1.02517511,0.644183734,0.428341315,0.25083896,0.08491785,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,trn_pass,CO2,0.55375819,0.52626142,0.52758437,0.52269241,0.46973759,0.46075435,0.40299075,0.22952995,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,trn_pass_road,CO2,0.0695357,0.08526883,0.0920695,0.06527463,0.04512038,0.029583608,0.020482019,0.015788417,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,trn_pass_road_LDV,CO2,0.00821615,0.0060668,0.00132755,7.00E-04,7.03E-04,7.36E-04,7.56E-04,7.21E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,trn_pass_road_LDV_4W,CO2,2.33446234,1.96297948,1.541689068,0.95513397,0.528047634,0.22356626,0.17723214,0.13586975,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",UT,trn_shipping_intl,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,H2 central production,CO2,0,0,0.010457863,0.021734015,0.018361734,0.020733727,0.022689746,0.025713005,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,H2 wholesale dispensing,CO2,0,0,0.0339478,0.0869292,0.1312705,0.1750479,0.2066716,0.1924071,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,airCO2,CO2,0,0,-7.30E-05,-3.82E-04,-0.216108,-1.7735,-5.2079,-5.2231,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,base load generation,CO2,5.178369,2.25398373,2.685478822,2.898551656,1.653703407,1.444796685,1.355988549,0.745149479,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,biomass liquids,CO2,0.02147688,0.02021208,0.01780828,0.01442493,0.022490762,0.020391281,0.023035626,0.028432763,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,cement,CO2,0.236625,0.21543,0.204593,0.21166818,0.14359134,0.08232503,0.05505801,0.040501881,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,coal to liquids,CO2,0,0,0,0,1.93E-05,2.96E-05,1.03E-04,2.09E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,comm cooking,CO2,0.0680372,0.06714372,0.06074781,0.05499171,0.04377912,0.03606309,0.028372178,0.024331211,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,comm cooling,CO2,0.00237282,0.00235157,0.002259771,0.00217139,0.002023138,0.001903151,0.001739075,0.001662801,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,comm heating,CO2,0.8593845,0.7854691,0.71589937,0.63955086,0.50785842,0.38050559,0.16775249,0.119880104,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,comm hot water,CO2,0.1706355,0.16480542,0.15130998,0.13605309,0.10677741,0.082147052,0.05428994,0.045055334,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,comm other,CO2,0.363008,0.341448,0.363795,0.410631,0.45658,0.490819,0.488632,0.4216844,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,gas to liquids,CO2,0,0,0,0,6.18E-05,1.04E-04,3.74E-04,0.001145785,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,intermediate generation,CO2,4.03115562,3.53418519,3.17244253,2.841970011,2.052454096,1.789615969,1.590724683,1.010478113,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,oil refining,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,other industrial energy use,CO2,3.6548822,3.660165031,3.90641165,4.107134686,4.079903072,4.106231662,4.079428382,3.262796498,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,peak generation,CO2,0.05112225,0.043971787,0.028832114,0.023367794,0.012887381,0.009381499,0.006607463,0.002375316,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,process heat cement,CO2,0.19391906,0.17661037,0.1677456,0.17686526,0.162619703,0.152805746,0.150234753,0.144061924,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,process heat dac,CO2,0,0,1.44E-06,7.06E-06,0.00372138,0.0280726,0.0746642,0.0753331,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,regional biomass,CO2,-2.50674,-1.79805,-2.1828,-2.29686,-2.37158,-2.55904,-2.70735,-2.78934,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,regional biomassOil,CO2,-0.0221805,-0.0210372,-0.0184174,-0.0149091,-0.0171268,-0.012984,-0.0139228,-0.0217684,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,regional corn for ethanol,CO2,-0.0864329,-0.0812932,-0.0716609,-0.0580493,-0.0654172,-0.0468767,-0.032264,-0.0287505,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,resid clothes dryers,CO2,0.00883382,0.00896074,0.00866063,0.0085641,0.00756281,0.007369439,0.00723474,0.00661192,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,resid cooking,CO2,0.0472812,0.045588982,0.042984734,0.038877119,0.033288282,0.026408897,0.024933339,0.021763778,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,resid heating,CO2,1.3490405,1.21114779,1.11434625,0.97581919,0.78749329,0.58980298,0.415884988,0.277082906,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",VA,resid hot water,CO2,0.3039107,0.27273421,0.256360904,0.237896606,0.177232065,0.16730199,0.158036358,0.13454087,MTC
